Owner,View Name,Column Name,Data Type,Data Length,Precision,Description,,,
CS,WH_D_EXT_ORG,SCHOOL_TYPE_SD,VARCHAR2,10,,Type of School Short Description,,,
CS,WH_D_EXT_ORG,SCHOOL_TYPE_LD,VARCHAR2,30,,Type of School Long Description,,,
CS,WH_D_EXT_ORG,FICE_CD,VARCHAR2,6,,Federal Interagency Committee on Education Code,,,
CS,WH_D_EXT_ORG,ATP_CD,VARCHAR2,6,,The College Entrance Examination Board Code (CEEP),,,
CS,WH_D_EXT_ORG,ADDRESS_LINE_1,VARCHAR2,55,,Address Line 1,,,
CS,WH_D_EXT_ORG,ADDRESS_LINE_2,VARCHAR2,55,,Address Line 2,,,
CS,WH_D_EXT_ORG,ADDRESS_LINE_3,VARCHAR2,55,,Address Line 3,,,
CS,WH_D_EXT_ORG,ADDRESS_LINE_4,VARCHAR2,55,,Address Line 4,,,
CS,WH_D_EXT_ORG,CITY,VARCHAR2,30,,City Name,,,
CS,WH_D_EXT_ORG,COUNTY,VARCHAR2,30,,County Name,,,
CS,WH_D_EXT_ORG,STATE_CD,VARCHAR2,6,,State Code,,,
CS,WH_D_EXT_ORG,STATE,VARCHAR2,30,,State Name,,,
CS,WH_D_EXT_ORG,POSTAL_CD,VARCHAR2,12,,Postal Code,,,
CS,WH_D_EXT_ORG,COUNTRY_CD,VARCHAR2,3,,Country Code,,,
CS,WH_D_EXT_ORG,COUNTRY,VARCHAR2,30,,Country Name,,,
CS,WH_D_EXT_ORG,EFF_START_DT,DATE,8,,Effective start date of the row within PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_EXT_ORG,EFF_END_DT,DATE,8,,Effective end date of the row within PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_EXT_ORG,PS_CUR_FLAG,VARCHAR2,1,,Flag (Y/N) that indicates if this row is still active in PeopleSoft - Used in conjunction with Type 2 dimension,,,
CS,WH_D_EXT_ORG,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_EXT_ORG,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_EXT_ORG,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_REQ_DESIGNATION,REQ_DESIGNATION_SID,NUMBER,22,0,Requirement Designation Surrogate Identification,,,
CS,WH_D_REQ_DESIGNATION,REQ_DESIGNATION_CD,VARCHAR2,4,,Requirement Designation Code,,,
CS,WH_D_REQ_DESIGNATION,EFF_DT,DATE,8,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_REQ_DESIGNATION,EFF_STAT_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_REQ_DESIGNATION,REQ_DESIGNATION_SD,VARCHAR2,10,,Requirement Designation Short Description,,,
CS,WH_D_REQ_DESIGNATION,REQ_DESIGNATION_LD,VARCHAR2,30,,Requirement Designation Long Description,,,
CS,WH_D_REQ_DESIGNATION,REQ_DESIGNATION_FD,VARCHAR2,50,,Requirement Designation Formal Description,,,
CS,WH_D_REQ_DESIGNATION,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_REQ_DESIGNATION,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_REQ_DESIGNATION,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,UFID,VARCHAR2,11,,PeopleSoft Employee ID -  populated with UFID values,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,PERSON_SID,NUMBER,22,0,Person surrogate identification,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,ACAD_CAR_CD,VARCHAR2,4,,Academic Career - designates all course work undertaken by a student at an academic institution,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,ACAD_CAR_SID,NUMBER,22,0,Academic Career surrogate identification,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,ARTICULATION_TERM_SID,NUMBER,22,0,Articulation Term Surrogate Identification (Term SID for the when the credits are applied),,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,TRANSFER_MODEL_NUM,NUMBER,22,0,PeopleSoft Transfer Model Number,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,TRANSFER_EQUIVALENCY_GROUP,NUMBER,22,0,PeopleSoft Transfer Equivalency Group,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,TRANSFER_EQUIVALENCY_SEQ,NUMBER,22,0,PeopleSoft Transfer Equivalency Sequence,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,TRANSFER_SOURCE_CD,VARCHAR2,4,,"Transfer Source Code (CRSE= Course, TEST = Test Score, OTH = Other)",,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,TRANSFER_STATUS_LD,VARCHAR2,30,,Transfer Status Long Description,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,TRANSFER_LD,VARCHAR2,30,,Transfer Long Description (Information on the transfer work),,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,COURSE_ID,VARCHAR2,6,,Course Code,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,COURSE_OFFER_NUM,NUMBER,22,0,Sequencing of the course offering. The same course can be managed by different academic organizations (departments). Sequence numbers will be assigned for multiple offerings.,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,COURSE_SID,NUMBER,22,0,Course  Surrogate Identification,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,TERM_HOURS_TRANSFERRED,NUMBER,22,3,Term Hours transferred for the particular transfer work,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,GRADE_SID,NUMBER,22,0,Grade Surrogate Identification,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,INCLUDED_IN_GPA_FLAG,VARCHAR2,1,,Flag if the grade is included in the GPA calculation,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,REPEAT_CD,VARCHAR2,4,,Repeat information code,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,REPEAT_SID,NUMBER,22,0,Repeat Information Surrogate Identification,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,REQ_DESIGNATION_CD,VARCHAR2,4,,Requirement Designation Code,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,REQ_DESIGNATION_SID,NUMBER,22,0,Requirement Designation Surrogate Identification,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,FREEZE_RECORD_FLAG,VARCHAR2,1,,Flag indicating if the transfer work is frozen,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,REJECT_REASON,VARCHAR2,30,,Rejection Reason of the transfer work,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,GRADE_POINTS_PER_UNIT,NUMBER,22,3,Grade points per each of the units transferred,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,EARN_CREDIT_FLAG,VARCHAR2,1,,Flag if credits were earned for the transfer work,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,EXT_TEST_CD,VARCHAR2,11,,External Test Code,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,EXT_TEST_COMPONENT_CD,VARCHAR2,5,,External Test Component Code,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,EXT_TEST_COMPONENT_SID,NUMBER,22,0,External Test Component Surrogate Identification,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,EXT_ORG_SID,NUMBER,22,0,External Organization Surrogate Identification,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_F_STU_ENRLMT_TRANSFERRED,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_F_MILESTONES,UFID,VARCHAR2,11,,PeopleSoft Employee ID -  populated with UFID values,,,
CS,WH_F_MILESTONES,ACAD_CAR_CD,VARCHAR2,4,,Academic Career - designates all course work undertaken by a student at an academic institution,,,
CS,WH_F_MILESTONES,ACAD_PROG_CD,VARCHAR2,5,,Academic Program Code - An academic program is the program to which a student applies and is admitted and from which the student graduates. ,,,
CS,WH_F_MILESTONES,EFF_DT_SID,NUMBER,22,0,Effect start date surrogate identification,,,
CS,WH_F_MILESTONES,END_EFF_DT_SID,NUMBER,22,0,Effective end date surrogate identification,,,
CS,WH_F_MILESTONES,ACAD_PLAN_CD,VARCHAR2,10,,"Academic Plan Code -  An academic plan is an area of study—such as a major, minor, or specialization—that is within an academic program or within an academic career.",,,
CS,WH_F_MILESTONES,PERSON_SID,NUMBER,22,0,Person surrogate identification,,,
CS,WH_F_MILESTONES,INSTITUTION_SID,NUMBER,22,0,Institution surrogate identification,,,
CS,WH_F_MILESTONES,ACAD_CAR_SID,NUMBER,22,0,Academic Career surrogate identification,,,
CS,WH_F_MILESTONES,ACAD_PROG_SID,NUMBER,22,0,Academic Program Surrogate Identification,,,
CS,WH_F_MILESTONES,ACAD_PLAN_SID,NUMBER,22,0,Academic Plan Surrogate Identification,,,
CS,WH_F_MILESTONES,MILESTONE_NUM,NUMBER,22,0,Milestone Number,,,
CS,WH_F_MILESTONES,MILESTONE_CD,VARCHAR2,10,,Milestone Code,,,
CS,WH_F_MILESTONES,MILESTONE_LD,VARCHAR2,30,,Milestone Long Description,,,
CS,WH_F_MILESTONES,MILESTONE_FD,VARCHAR2,50,,Milestone Formal Description,,,
CS,WH_F_MILESTONES,MILESTONE_LEVEL_CD,VARCHAR2,15,,Milestone Level Code,,,
CS,WH_F_MILESTONES,MILESTONE_LEVEL_LD,VARCHAR2,30,,Milestone Level Long Description,,,
CS,WH_F_MILESTONES,MILESTONE_TITLE,VARCHAR2,254,,Milestone Title,,,
CS,WH_F_MILESTONES,TERM_REQ,VARCHAR2,4,,Required Term (for Milestone),,,
CS,WH_F_MILESTONES,TERM_REQ_SID,NUMBER,22,0,Required Term Surrogate identification,,,
CS,WH_F_MILESTONES,ATTEMPT_NUM,NUMBER,22,0,Milestone Attempt Number,,,
CS,WH_F_MILESTONES,MILESTONE_COMPLETE_FLAG,VARCHAR2,1,,Flag Indicating if the Milestone is complete,,,
CS,WH_F_MILESTONES,DT_ATTEMPTED,DATE,7,,Milestone Attempt Date,,,
CS,WH_F_MILESTONES,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_ENRLMT_ACTION_REASON,ENRLMT_ACTION_REASON_SID,NUMBER,22,,Enrollment Action Reason Surrogate Identification ,,,
CS,WH_D_ENRLMT_ACTION_REASON,ENRLMT_ACTION_REASON_CD,VARCHAR2,4,,Enrollment Action Reason Code - Enrollment action reasons provide relevant information about class enrollment transactions,,,
CS,WH_D_ENRLMT_ACTION_REASON,ENRLMT_ACTION_REASON_SD,VARCHAR2,10,,Enrollment Action Reason Short Description,,,
CS,WH_D_ENRLMT_ACTION_REASON,ENRLMT_ACTION_REASON_LD,VARCHAR2,30,,Enrollment Action Reason Long Description,,,
CS,WH_D_ENRLMT_ACTION_REASON,ACAD_CAR_SID,NUMBER,22,,Academic Career surrogate identification,,,
CS,WH_D_ENRLMT_ACTION_REASON,ACAD_CAR_CD,VARCHAR2,4,,Academic Career Code - designates all course work undertaken by a student at an academic institution,,,
CS,WH_D_ENRLMT_ACTION_REASON,ACAD_CAR_SD,VARCHAR2,10,,Academic Career Short Description for the Academic Career Code,,,
CS,WH_D_ENRLMT_ACTION_REASON,ACAD_CAR_LD,VARCHAR2,30,,Academic Career Long Description for the Academic Career Code,,,
CS,WH_D_ENRLMT_ACTION_REASON,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_ENRLMT_ACTION_REASON,EFF_DT,DATE,8,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_ENRLMT_ACTION_REASON,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_ENRLMT_ACTION_REASON,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_ENRLMT_ACTION_REASON,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_FACILITY,FACILITY_SID,NUMBER,22,,Facility Surrogate Identification,,,
CS,WH_D_FACILITY,FACILITY_CD,VARCHAR2,10,,Facility Code,,,
CS,WH_D_FACILITY,FACILITY_SD,VARCHAR2,10,,Facility Short Description,,,
CS,WH_D_FACILITY,FACILITY_LD,VARCHAR2,30,,Facility Long Description,,,
CS,WH_D_FACILITY,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_FACILITY,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_FACILITY,BUILDING_CD,VARCHAR2,10,,Building Code,,,
CS,WH_D_FACILITY,ROOM_NUM,VARCHAR2,10,,Room Number,,,
CS,WH_D_FACILITY,LOCATION,VARCHAR2,10,,Location Code stored in Campus Solutions,,,
CS,WH_D_FACILITY,LOCATION_SD,VARCHAR2,10,,Location Short Description,,,
CS,WH_D_FACILITY,LOCATION_LD,VARCHAR2,30,,Location Long Description,,,
CS,WH_D_FACILITY,ROOM_CAPACITY,NUMBER,22,38,Room Capacity stored for the facility,,,
CS,WH_D_FACILITY,DEPT_SID,NUMBER,22,,General Ledger Department Surrogate Identification,,,
CS,WH_D_FACILITY,DEPT_CD,VARCHAR2,10,,General Ledger Department Code,,,
CS,WH_D_FACILITY,DEPT_SD,VARCHAR2,10,,General Ledger Department Long Description,,,
CS,WH_D_FACILITY,DEPT_LD,VARCHAR2,30,,General Ledger Department Short Description,,,
CS,WH_D_FACILITY,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_FACILITY,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_FACILITY,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_FORM_OF_STUDY,FORM_OF_STUDY_SID,NUMBER,22,,Form of Study Surrogate Identification,,,
CS,WH_D_FORM_OF_STUDY,FORM_OF_STUDY_CD,VARCHAR2,4,,Form of Study Code,,,
CS,WH_D_FORM_OF_STUDY,FORM_OF_STUDY_SD,VARCHAR2,10,,Form of Study Short Description,,,
CS,WH_D_FORM_OF_STUDY,FORM_OF_STUDY_LD,VARCHAR2,30,,Form of Study Long Description,,,
CS,WH_D_FORM_OF_STUDY,EFF_STAT_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_FORM_OF_STUDY,EFF_DT,DATE,8,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_FORM_OF_STUDY,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_FORM_OF_STUDY,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_FORM_OF_STUDY,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_INSTRUCTOR_LOAD,INSTRUCTOR_LOAD_SID,NUMBER,22,10,Instructor Load Surrogate Identification,,,
CS,WH_D_INSTRUCTOR_LOAD,INSTRUCTOR_LOAD_CD,VARCHAR2,4,,Instructor Load Code,,,
CS,WH_D_INSTRUCTOR_LOAD,INSTRUCTOR_LOAD_SD,VARCHAR2,10,,Instructor Load Short Description,,,
CS,WH_D_INSTRUCTOR_LOAD,INSTRUCTOR_LOAD_LD,VARCHAR2,30,,Instructor Load Long Description,,,
CS,WH_D_INSTRUCTOR_LOAD,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_INSTRUCTOR_LOAD,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_INSTRUCTOR_LOAD,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_INSTRUCTOR_LOAD,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_INSTRUCTOR_LOAD,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_INSTRUCTOR_ROLE,INSTRUCTOR_ROLE_SID,NUMBER,22,10,Instructor Role Surrogate Identification,,,
CS,WH_D_INSTRUCTOR_ROLE,INSTRUCTOR_ROLE_CD,VARCHAR2,4,,Instructor Role Code,,,
CS,WH_D_INSTRUCTOR_ROLE,INSTRUCTOR_ROLE_SD,VARCHAR2,10,,Instructor Role Short Description,,,
CS,WH_D_INSTRUCTOR_ROLE,INSTRUCTOR_ROLE_LD,VARCHAR2,30,,Instructor Role Long Description,,,
CS,WH_D_INSTRUCTOR_ROLE,EFF_DT,DATE,7,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_INSTRUCTOR_ROLE,EFF_STATUS_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_INSTRUCTOR_ROLE,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_INSTRUCTOR_ROLE,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_INSTRUCTOR_ROLE,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_STUDY_AGREEMENT,STUDY_AGREEMENT_SID,NUMBER,22,,Study Agreement Surrogate Identification,,,
CS,WH_D_STUDY_AGREEMENT,STUDY_AGREEMENT_CD,VARCHAR2,10,,Study Agreement Code,,,
CS,WH_D_STUDY_AGREEMENT,STUDY_AGREEMENT_SD,VARCHAR2,10,,Study Agreement Short Description,,,
CS,WH_D_STUDY_AGREEMENT,STUDY_AGREEMENT_LD,VARCHAR2,30,,Study Agreement Long Description,,,
CS,WH_D_STUDY_AGREEMENT,INSTITUTION_SID,NUMBER,22,,Institution surrogate identification,,,
CS,WH_D_STUDY_AGREEMENT,INSTITUTION_CD,VARCHAR2,5,,Institution Code - Currently all values contain UFLOR for University of Florida,,,
CS,WH_D_STUDY_AGREEMENT,INSTITUTION_SD,VARCHAR2,10,,Institution Short Description of the Institution code,,,
CS,WH_D_STUDY_AGREEMENT,INSTITUTION_LD,VARCHAR2,30,,Institution Long Description of the Institution code,,,
CS,WH_D_STUDY_AGREEMENT,EFF_STAT_CD,VARCHAR2,1,,"Effective Status (A- Active, I- Inactive)",,,
CS,WH_D_STUDY_AGREEMENT,EFFDT,DATE,8,,"An effective date is when a table row becomes effective, or the date that an action begins. The PeopleSoft system supports the concept of effective-dated rows.",,,
CS,WH_D_STUDY_AGREEMENT,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_STUDY_AGREEMENT,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_STUDY_AGREEMENT,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,COURSE_SID,NUMBER,22,10,Course  Surrogate Identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,TERM_CD,VARCHAR2,4,,PeopleSoft Term Value,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,TERM_SID,NUMBER,22,10,Term surrogate identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,SESSION_SID,NUMBER,22,10,Session Code of the term Surrogate Identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,CLASS_SECTION,VARCHAR2,4,,"Section number for Fall 2018 sections and prior - will not generate unique values for the term for Spring 2019 and forward, utilize class number as section",,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,CLASS_SID,NUMBER,22,10,Section (Class) Surrogate Identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,CLASS_MEETING_NUM,NUMBER,22,38,Section (Class) Meeting Number Pattern (can have multiple meeting patterns per class),,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,INSTRUCTOR_ASSIGN_NUM,NUMBER,22,38,Section (Class) Meeting Instructor Number (can have multiple instructors assigned to the same meeting patterns),,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,INSTITUTION_SID,NUMBER,22,10,Institution surrogate identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,ACAD_GROUP_SID,NUMBER,22,10,Academic Group surrogate identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,CLASS_NUM,NUMBER,22,38,"Section number (class number) of the class, provides a unique section numbering for a term",,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,ACAD_ORG_SID,NUMBER,22,10,Academic Organization surrogate identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,CAMPUS_SID,NUMBER,22,10,Campus Surrogate identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,UFID,VARCHAR2,11,,PeopleSoft Employee ID -  populated with UFID values,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,PERSON_SID,NUMBER,22,10,Person surrogate identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,INSTRUCTOR_ROLE_SID,NUMBER,22,10,Instructor Role Surrogate Identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,INSTRUCTION_MODE_SID,NUMBER,22,10,Section Delivery Method (technology indicator) Surrogate Identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,SCHEDULE_PRINT_INSTRUCTOR_FLAG,VARCHAR2,1,,Flag to indicate if the instructor should be printed on the schedule of courses,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,INSTRUCTOR_LOAD_SID,NUMBER,22,10,Instructor Load Surrogate Identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,FACILITY_SID,NUMBER,22,10,Facility Surrogate Identification,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,MEETING_TIME_START,VARCHAR2,8,,Meeting Pattern Start Time (24-hour format),,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,MEETING_TIME_END,VARCHAR2,8,,Meeting Pattern End Time (24-hour format),,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,MONDAY_FLAG,VARCHAR2,1,,Flag to indicate if the meeting pattern is offered on Monday,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,TUESDAY_FLAG,VARCHAR2,1,,Flag to indicate if the meeting pattern is offered on Tuesday,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,WEDNESDAY_FLAG,VARCHAR2,1,,Flag to indicate if the meeting pattern is offered on Wednesday,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,THURSDAY_FLAG,VARCHAR2,1,,Flag to indicate if the meeting pattern is offered on Thursday,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,FRIDAY_FLAG,VARCHAR2,1,,Flag to indicate if the meeting pattern is offered on Friday,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,SATURDAY_FLAG,VARCHAR2,1,,Flag to indicate if the meeting pattern is offered on Saturday,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,SUNDAY_FLAG,VARCHAR2,1,,Flag to indicate if the meeting pattern is offered on Sunday,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,MEETING_START_DT,DATE,7,,Start Date of the Meeting Pattern,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,MEETING_END_DT,DATE,7,,End Date of the Meeting Pattern,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,MEETING_PATTERN_LD,VARCHAR2,30,,Long description of the meeting pattern class,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,MEETING_TYPE_CD,VARCHAR2,1,,Meeting Type Utilized,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,MEETING_TYPE_PERCENT,NUMBER,22,38,Meeting Type Percentage,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,TECH_IND_PRIMARY,VARCHAR2,1,,Primary Technology Indicator for the Section,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,TECH_IND_PRIMARY_PERCENT,NUMBER,22,38,Primary Technology Indicator Percentage,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,TECH_IND_SECONDARY,VARCHAR2,1,,Secondary Technology Indicator for the Section,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,TECH_IND_SECONDARY_PERCENT,NUMBER,22,38,Secondary Technology Indicator Percentage,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,TECH_IND_TERTIERY,VARCHAR2,1,,Tertiary Technology Indicator for the Section,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,TECH_IND_TERTIERY_PERCENT,NUMBER,22,38,Tertiary Technology indicator Percentage,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_F_CLASS_INSTRUCTOR_MEETING,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
CS,WH_D_VETERAN_BENEFITS,VETERAN_BENEFITS_SID,NUMBER,22,,Veteran Benefits Surrogate Identification,,,
CS,WH_D_VETERAN_BENEFITS,VETERAN_BENEFITS_CD,VARCHAR2,2,,Veteran Benefits Code - Identification of the chapter of the Civil Code under which a veteran is receiving educational benefits,,,
CS,WH_D_VETERAN_BENEFITS,VETERAN_BENEFITS_DESC_250,VARCHAR2,250,,Veteran Benefits description up to 250 characters,,,
CS,WH_D_VETERAN_BENEFITS,SRC_SYS_ID,VARCHAR2,5,,Source System ID - Warehousing column and identifies the source system this data originated from ,,,
CS,WH_D_VETERAN_BENEFITS,CREATED_EW_DTTM,VARCHAR2,19,,Created timestamp - Warehousing column and indicates when this row was created in the warehouse,,,
CS,WH_D_VETERAN_BENEFITS,LASTUPD_EW_DTTM,VARCHAR2,19,,Last updated timestamp - Warehousing column and indicates when the row was last updated from a transaction commit time on the source,,,
